date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,category,ticker,source,resampleFreq
2024-06-04,194.35,195.32,193.0342,194.635,47471445,193.2407960067,194.2052599745,191.932505606,193.5241694406,47471445,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-05,195.87,196.9,194.87,195.4,54156785,194.7521209871,195.7762425198,193.7578282369,194.2848033945,54156785,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-06,194.48,196.5,194.17,195.685,41181753,193.3700540643,195.3785254197,193.0618233117,194.5681768283,41181753,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-07,196.89,196.94,194.14,194.65,53103912,195.7662995923,195.8160142298,193.0319945292,193.5390838318,53103912,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-10,193.12,197.3,192.15,196.9,97262077,192.017815924,196.1739596199,191.0533519562,195.7762425198,97262077,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-11,207.15,207.16,193.63,193.65,172373296,205.9677432097,205.9776861372,192.5249052266,192.5447910816,172373296,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-12,213.07,220.2,206.9,207.37,198134293,211.853956291,218.9432636001,205.7191700221,206.1864876147,198134293,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-13,214.24,216.75,211.6,214.74,97862729,213.0172788088,215.5129536118,210.3923459482,213.5144251839,97862729,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-14,212.49,215.17,211.3,213.85,70122748,211.2772664959,213.9419710665,210.0940581231,212.6295046362,70122748,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-17,216.67,218.95,212.72,213.37,93728300,215.4334101918,217.7003976623,211.5059538284,212.1522441161,93728300,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-18,214.29,218.63,213.0,217.59,79943254,213.0669934463,217.3822239823,211.7843557985,216.348159522,79943254,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-20,209.68,214.24,208.85,213.93,86172451,208.4833038677,213.0172788088,207.658040885,212.7090480562,86172451,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-21,207.49,211.89,207.11,210.39,246421353,206.3058027447,210.6806908457,205.9279714996,209.1892517204,246421353,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-24,208.14,212.7,206.59,207.72,80727006,206.9520930324,211.4860679734,205.4109392695,206.5344900773,80727006,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-25,209.07,211.38,208.61,209.15,56713868,207.8767852901,210.1736015431,207.419410625,207.9563287101,56713868,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-26,213.25,214.86,210.64,211.5,66213186,212.032928986,213.6337403139,209.437824908,210.2929166731,66213186,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-27,214.1,215.7395,212.35,214.69,49772707,212.8780778237,214.5082207877,211.1380655108,213.4647105464,49772707,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-06-28,210.62,216.07,210.3,215.77,82542718,209.4179390529,214.8368345417,209.0997653729,214.5385467166,82542718,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-01,216.75,217.51,211.92,212.09,60402929,215.5129536118,216.268616102,210.7105196282,210.8795493958,60402929,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-02,220.27,220.38,215.1,216.15,58046178,219.0128640926,219.1222362952,213.872370574,214.9163779617,58046178,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-03,221.55,221.55,219.03,220.0,37369801,220.2855588129,220.2855588129,217.7799410824,218.7444050501,37369801,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-05,226.34,226.45,221.65,221.65,60412408,225.0482210865,225.1575932891,220.384988088,220.384988088,60412408,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-08,227.82,227.85,223.25,227.09,59085861,226.5197743569,226.5496031394,221.9758564883,225.7939406492,59085861,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-09,228.68,229.4,226.3721,227.93,48169822,227.3748661221,228.0907569022,225.0801378838,226.6291465594,48169822,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-10,232.98,233.08,229.25,229.3,62627687,231.650324948,231.7497542231,227.9416129897,227.9913276272,62627687,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-11,227.57,232.39,225.77,231.39,64710617,226.2712011693,231.0636922254,224.4814742189,230.0693994752,64710617,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-12,230.54,232.64,228.68,228.92,53046527,229.2242506375,231.312265413,227.3748661221,227.6134963821,53046527,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-15,234.4,237.23,233.09,236.48,62631252,233.0622206534,235.8760691365,231.7596971506,235.1303495738,62631252,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-16,234.82,236.27,232.33,235.0,43234278,233.4798236085,234.9215480963,231.0040346604,233.6587963035,43234278,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-17,228.88,231.4599,226.64,229.45,57345884,227.5737246721,230.1389005384,225.3465089116,228.1404715397,57345884,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-18,224.18,230.44,222.27,230.28,66034585,222.900548746,229.1248213625,221.0014495931,228.9657345224,66034585,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-19,224.31,226.8,223.275,224.82,49151453,223.0298068036,225.5055957516,222.0007138071,223.5368961062,49151453,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-22,223.96,227.78,223.09,227.01,48201835,222.681804341,226.4800026469,221.8167696483,225.7143972292,48201835,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-23,225.01,226.94,222.68,224.365,39960260,223.7258117287,225.6447967367,221.4091096207,223.0844929048,39960260,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-24,218.54,224.8,217.13,224.0,61777576,217.2927376348,223.5170102512,215.8907848569,222.721576051,61777576,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-25,217.49,220.85,214.62,218.93,51391199,216.248730247,219.5895538878,213.3951100539,217.6805118073,51391199,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-26,217.96,219.49,216.01,218.7,41601345,216.7160478396,218.2373157475,214.7771769767,217.4518244748,41601345,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-29,218.24,219.3,215.75,216.96,36311778,216.9944498097,218.0484001249,214.5186608616,215.7217550894,36311778,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-30,218.8,220.325,216.12,219.19,41643840,217.5512537498,219.0675501939,214.8865491792,217.9390279224,41643840,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-07-31,222.08,223.82,220.63,221.44,50036262,220.8125339706,222.542603356,219.3708094827,220.1761866104,50036262,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-01,218.36,224.48,217.02,224.37,62500996,217.1137649397,223.1988365711,215.7814126544,223.0894643686,62500996,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-02,219.86,225.6,217.71,219.15,105568560,218.6052040651,224.3124444514,216.4674746521,217.8992562124,105568560,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-05,209.27,213.5,196.0,199.09,119548589,208.0756438401,212.2815021736,194.8813790446,197.9537436428,119548589,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-06,207.23,209.99,201.07,205.3,69660488,206.0472866297,208.7915346203,199.9224432883,204.1283016217,69660488,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-07,209.82,213.64,206.39,206.9,63516417,208.6225048528,212.4207031586,205.2120807195,205.7191700221,63516417,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-08,213.31,214.2,208.83,213.11,47161149,212.0925865511,212.9775070988,207.63815503,211.893728001,47161149,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-09,216.24,216.78,211.97,212.1,42201646,215.0058643092,215.5427823944,210.7602342658,210.8894923233,42201646,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-12,217.53,219.5099,215.6,216.07,38028092,216.5370751446,218.5079378076,214.6158847109,215.0837393761,38028092,0.25,1.0,hreturn,AAPL,Tiingo,daily
2024-08-13,221.27,221.89,219.01,219.01,44155331,220.2600037569,220.8771737408,218.0103196222,218.0103196222,44155331,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-14,221.72,223.03,219.7,220.57,41960574,220.7079497129,222.0119701627,218.6971700881,219.5631989364,41960574,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-15,224.72,225.35,222.76,224.6,46414013,223.6942560865,224.3213804249,221.7432025891,223.5748038315,46414013,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-16,226.05,226.8271,223.6501,223.92,44340240,225.0181852454,225.7917381397,222.6292396901,222.8979077202,44340240,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-19,225.89,225.99,223.04,225.72,40687813,224.8589155721,224.9584591179,222.0219245173,224.6896915443,40687813,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-20,226.51,227.17,225.45,225.77,30299033,225.476085556,226.1330729582,224.4209239707,224.7394633172,30299033,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-21,226.4,227.98,225.05,226.52,34765480,225.3665876556,226.939375679,224.0227497876,225.4860399106,34765480,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-22,224.53,228.34,223.9,227.79,43695321,223.5051233495,227.2977324439,222.877999011,226.750242942,43695321,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-23,226.84,228.22,224.33,225.6589,38677250,225.8045792571,227.1782801889,223.3060362579,224.6288704378,38677250,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-26,227.18,227.28,223.8905,226.76,30602208,226.1430273128,226.2425708585,222.8685423742,225.7249444205,30602208,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-27,228.03,228.85,224.89,225.995,35934559,226.9891474519,227.8054045274,223.8634801143,224.9634362952,35934559,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-28,226.49,229.86,225.68,227.92,38052167,225.4561768469,228.8107943398,224.649874126,226.8796495516,38052167,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-29,229.79,232.92,228.88,230.1,51906297,228.7411138577,231.8568268408,227.8352675911,229.0496988497,51906297,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-08-30,229.0,230.4,227.48,230.19,52990770,227.954719846,229.348329487,226.4416579501,229.1392880409,52990770,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-03,222.77,229.0,221.17,228.55,50190574,221.7531569437,227.954719846,220.1604602111,227.50677389,50190574,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-04,220.85,221.78,217.48,221.66,43262758,219.8419208646,220.7676758404,216.4873033717,220.6482235855,43262758,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-05,222.38,225.48,221.52,221.625,36615398,221.3649371151,224.4507870344,220.5088626214,220.6133833444,36615398,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-06,220.82,225.24,219.77,223.95,48423011,219.8120578009,224.2118825245,218.7668505701,222.9277707839,48423011,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-09,220.91,221.27,216.71,220.82,67179965,219.9016469921,220.2600037569,215.7208180691,219.8120578009,67179965,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-10,220.11,221.48,216.73,218.92,51591033,219.1052986258,220.4690452031,215.7407267783,217.920730431,51591033,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-11,222.66,223.09,217.89,221.455,44587072,221.6436590433,222.0716962902,216.8954319094,220.4441593166,44587072,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-12,222.77,223.55,219.82,222.5,37498225,221.7531569437,222.5295966008,218.816622343,221.4843893701,37498225,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-13,222.5,224.04,221.91,223.58,36766619,221.4843893701,223.0173599751,220.8970824499,222.5594596645,36766619,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-16,216.32,217.22,213.92,216.54,59357427,215.3325982406,216.2284901526,212.9435531418,215.5515940413,59357427,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-17,216.79,216.9,214.5,215.75,45519339,215.8004529058,215.9099508061,213.5209057073,214.7652000296,45519339,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-18,220.69,222.71,217.54,217.55,59894928,219.6826511914,221.6934308162,216.5470294992,216.5569838537,59894928,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-19,228.87,229.82,224.63,224.99,66781315,227.8253132365,228.7709769215,223.6046668953,223.9630236601,66781315,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-20,228.2,233.09,227.62,229.97,318679888,227.1583714798,232.0260508686,226.5810189142,228.9202922401,318679888,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-23,226.47,229.45,225.81,227.34,54146023,225.4362681377,228.4026658021,224.7792807355,226.302296986,54146023,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-24,227.37,229.35,225.73,228.645,43556068,226.3321600498,228.3031222563,224.6996458989,227.6013402585,43556068,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-25,226.37,227.29,224.02,224.93,42308715,225.3367245919,226.2525252131,222.997451266,223.9032975326,42308715,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-26,227.52,228.5,225.41,227.3,36636707,226.4814753684,227.4570021171,224.3811065524,226.2624795677,36636707,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-27,227.79,229.52,227.3,228.46,34025967,226.750242942,228.4723462841,226.2624795677,227.4171846988,34025967,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-09-30,233.0,233.0,229.65,230.04,54793391,231.9364616774,231.9364616774,228.6017528936,228.9899727222,54793391,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-01,226.21,229.65,223.74,229.52,63285048,225.1774549187,228.6017528936,222.7187293378,228.4723462841,63285048,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-02,226.78,227.37,223.02,225.89,32880605,225.7448531296,226.3321600498,222.0020158081,224.8589155721,32880605,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-03,225.67,226.805,223.32,225.14,34044158,224.6399197714,225.7697390161,222.3006464455,224.1123389788,34044158,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-04,226.8,228.0,224.13,227.9,37345098,225.7647618388,226.9592843882,223.1069491663,226.8597408424,37345098,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-07,221.69,225.69,221.33,224.5,39505354,220.6780866492,224.6598284806,220.3197298844,223.4752602857,39505354,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-08,225.77,225.98,223.25,224.3,31855693,224.7394633172,224.9485047634,222.2309659634,223.2761731942,31855693,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-09,229.54,229.75,224.83,225.23,33591091,228.4922549933,228.7012964394,223.8037539868,224.20192817,33591091,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-10,229.04,229.5,227.17,227.78,28183544,227.9945372643,228.452437575,226.1330729582,226.7402885875,28183544,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-11,227.55,229.41,227.34,229.3,31759188,226.5113384322,228.3628483838,226.302296986,228.2533504834,31759188,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-14,231.3,231.73,228.6,228.7,39882085,230.2442213991,230.6722586459,227.5565456629,227.6560892087,39882085,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-15,233.85,237.49,232.37,233.61,64751367,232.7825818166,236.4059668831,231.309337339,232.5436773067,64751367,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-16,231.78,232.12,229.84,231.6,34082240,230.7220304188,231.0604784745,228.7908856306,230.5428520364,34082240,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-17,232.15,233.85,230.52,233.43,32993810,231.0903415382,232.7825818166,229.467781742,232.3644989243,32993810,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-18,235.0,236.18,234.01,236.18,46431472,233.9273325931,235.1019464333,232.9418514898,235.1019464333,46431472,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-21,236.48,236.85,234.45,234.45,36254470,235.4005770707,235.7688881901,233.3798430913,233.3798430913,36254470,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-22,235.86,236.22,232.6,233.885,38846578,234.7834070868,235.1417638517,231.5382874943,232.8174220576,38846578,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-23,230.76,235.144,227.76,234.08,52286979,229.7066862518,234.070675299,226.7203798783,233.0115319719,52286979,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-24,230.57,230.82,228.41,229.98,31109503,229.5175535148,229.7664123793,227.3674129259,228.9302465947,31109503,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-25,231.41,233.22,229.57,229.74,38802304,230.3537192994,232.1554574781,228.522118057,228.6913420848,38802304,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-28,233.4,234.73,232.55,233.32,36087134,232.3346358605,233.6585650195,231.4885157214,232.2550010239,36087134,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-29,233.67,234.325,232.32,233.1,35417247,232.6034034342,233.255413659,231.2595655661,232.0360052232,35417247,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-30,230.1,233.47,229.55,232.61,47070907,229.0496988497,232.4043163426,228.5022093478,231.5482418488,47070907,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-10-31,225.91,229.83,225.37,229.34,64370086,224.8788242813,228.780931276,224.3412891341,228.2931679017,64370086,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-01,222.91,225.35,220.27,220.965,65276741,221.8925179078,224.3213804249,219.2645682991,219.9563959423,65276741,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-04,222.01,222.79,219.71,220.99,44944468,220.9966259957,221.7730656528,218.7071244427,219.9812818287,44944468,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-05,223.45,223.95,221.14,221.795,28111338,222.430053055,222.9277707839,220.1305971474,220.7826073723,28111338,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-06,222.72,226.065,221.19,222.61,54561121,221.7033851708,225.0331167773,220.1803689203,221.5938872704,54561121,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-07,227.48,227.875,224.57,224.625,42137691,226.4416579501,226.834854956,223.5449407678,223.599689718,42137691,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-08,226.96,228.66,226.405,227.17,38328824,226.1728903765,227.866994684,225.6198151467,226.3821620851,38328824,0.25,1.0,hreturn,AAPL,Tiingo,daily
2024-11-11,224.23,225.7,221.5,225.0,42005602,223.452358165,224.917260125,220.7318259534,224.2196877631,42005602,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-12,224.23,225.59,223.355,224.55,40398299,223.452358165,224.807641611,222.5803927126,223.7712483876,40398299,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-13,225.12,226.65,222.76,224.01,48566217,224.3392715966,225.8639654734,221.9874562049,223.2331211369,48566217,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-14,228.22,228.87,225.0,225.02,44923941,227.428520628,228.0762663926,224.2196877631,224.239618402,44923941,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-15,225.0,226.92,224.27,226.4,47923696,224.2196877631,226.1330290987,223.4922194428,225.614832487,47923696,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-18,228.02,229.74,225.17,225.25,44686020,227.2292142388,228.9432491853,224.3890981938,224.4688207495,44686020,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-19,228.28,230.16,226.66,226.98,36211774,227.4883125447,229.3617926025,225.8739307928,226.1928210154,36211774,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-20,229.0,229.93,225.89,228.06,35169566,228.2058155455,229.132590255,225.1066011947,227.2690755167,35169566,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-21,228.52,230.155,225.7103,228.88,42108327,227.7274802117,229.3568099427,224.9275244041,228.0862317121,42108327,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-22,229.87,230.7199,228.06,228.06,38168252,229.0727983382,229.9197508388,227.2690755167,227.2690755167,38168252,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-25,232.87,233.245,229.74,231.46,90152832,232.0623941751,232.4360936547,228.9432491853,230.6572841318,90152832,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-26,235.06,235.57,233.33,233.33,45986189,234.244799136,234.7530304282,232.5207988701,232.5207988701,45986189,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-27,234.93,235.69,233.8101,234.465,33498439,234.115249983,234.8726142617,232.9992338571,233.6518626283,33498439,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-11-29,237.33,237.81,233.97,234.81,28481377,236.5069266525,236.9852619864,233.1585793152,233.9956661496,28481377,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-02,239.59,240.79,237.16,237.27,48137103,238.7590888496,239.9549271843,236.3375162218,236.4471347358,48137103,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-03,242.65,242.76,238.9,239.81,38861017,241.8084766032,241.9180951172,238.0714818071,238.9783258776,38861017,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-04,243.01,244.11,241.25,242.87,44383935,242.1672281036,243.2634132438,240.4133318793,242.0277136312,44383935,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-05,243.04,244.54,242.13,243.99,40033878,242.197124062,243.6919219804,241.2902799915,243.1438294103,40033878,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-06,242.84,244.63,242.08,242.905,36870619,241.9978176728,243.7816098555,241.2404533942,242.0625922493,36870619,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-09,246.75,247.24,241.75,241.83,44649232,245.8942575802,246.3825582335,240.9115978521,240.9913204078,44649232,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-10,247.77,248.21,245.34,246.89,36914806,246.9107201647,247.3491942208,244.4891475369,246.0337720526,36914806,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-11,246.49,250.8,246.2601,247.96,45205814,245.6351592743,249.9302119599,245.40605658,247.1000612344,45205814,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-12,247.96,248.74,245.68,246.89,32777532,247.1000612344,247.877356152,244.8279683984,246.0337720526,32777532,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-13,248.13,249.2902,246.24,247.815,33155290,247.2694716651,248.4256480284,245.3860262879,246.9555641023,33155290,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-16,251.04,251.38,247.65,247.99,51694753,250.1693796269,250.5082004884,246.7911363312,247.1299571928,51694753,0.0,1.0,hreturn,AAPL,Tiingo,daily
2024-12-17,253.48,253.83,249.78,250.08,51356360,252.6009175742,252.9497037551,248.9137493754,249.2127089591,51356360,0.0,1.0,hreturn,AAPL,Tiingo,daily
